TRANS_DATE,ASHARES,TRANS_PRICEPERSHARE,DSHARES
2013-07-14,12006910.0,39.926,8076.0
2013-07-15,489791146.7,33.43626525630594,218605762.0
2013-07-16,391168741.38,22.7342151675485,23941519.0
2013-07-17,30311209.71,26.80423762376238,9899984.0
2013-07-18,189063426.47,37.916907894736845,20947520.0
2013-07-19,27537754.16,43.77165562913907,85555479.0
2013-07-20,52843.0,31.3186,306.0
2013-07-23,136829705.39,731.4104427480916,225731391.0
2013-07-24,126455948.24,23.868408071748878,88706020.0
2013-07-25,71971051.07000001,1967.1066627906976,508738325.0
2013-07-26,45732176.31,55.46190066857689,555521814.0
2013-07-27,567505.0,13.19,890.0
2013-07-28,26889.0,20.007777777777775,76.0
2013-07-29,37814436.36,85.5320652173913,93542426.0
2013-07-30,63441838.65,88321.50750786164,113210474.0
2013-07-31,124006598.01,4117.708001336899,29394092.0
2013-08-04,288888.29,26.66452380952381,947.0
2013-08-05,121740695.24,43.24722661396574,93593996.0
2013-08-06,48241001.47,38.551905158069886,34938485.0
2013-08-07,60066576.14,22.016517055655296,251487549.0
2013-08-08,71240219.51,31.60704866562009,46915972.0
2013-08-09,51354648.5,1254.161030612245,11887655.0
2013-08-10,165885.0,54.153191489361696,5946.0
2013-08-11,162833.0,40.104464285714286,2845.0
2013-08-12,81037205.37,35.73658852061439,51525983.0
2013-08-13,85306883.49,47.849755911517924,86902523.0
2013-08-14,221654277.99,37.7418045112782,9823253.0
2013-08-15,104341278.09,39.129175461741426,14326912.0
2013-08-16,15455366.34,195.8693010752688,2856721.0
2013-08-18,4165338.0,39.255833333333335,9316.0
2013-08-20,19311756.8,23.579634551495015,35568919.0
2013-08-21,17113397.81,19.260756693830036,61741227.0
2013-08-23,46795240.51,45.66428284854564,44252195.0
2013-08-25,4540336.0,18.55777777777778,14220.0
2013-08-26,9444385.73,100.732738791423,28732794.0
2013-08-27,110356153.15,161.36789544235924,362481821.0
2013-08-28,34076807.6,125.90828087167071,100941349.0
2013-08-29,59263893.59,85.47101219512194,3635764.0
2013-08-30,237084315.89000002,55.00111731843575,103291143.0
2013-08-31,884789.78,29.80442105263158,23492.0
2013-09-01,3123537.02,110.89794223826715,2676.0
2013-09-02,196524.0,45.60393939393939,107608.0
2013-09-03,14931735.95,36.48644122383253,16667213.0
2013-09-04,23231975.06,30.074002047082907,1741664408.0
2013-09-05,14307918.81,33.96784263959391,152970020.0
2013-09-06,24109526.69,28.757212903225806,64484485.0
2013-09-07,684751.0,18.79346153846154,36.0
2013-09-08,235496.0,13.099215686274508,52.0
2013-09-09,1408224204.12,38.25064248704663,3779071594.0
2013-09-10,203001732.41,39.94131221719457,1628666806.0
2013-09-12,217670258.65,41.22200684150513,75838859.0
2013-09-13,28690267.84,34.158150134048256,4098917.0
2013-09-14,105649.0,29.66491525423729,9498.0
2013-09-15,1874999.69,29.53219626168224,1978.0
2013-09-16,12449560.290000001,53.56745440126883,422250.0
2013-09-17,20604856.4,28.166327433628318,203146969.0
2013-09-18,39025166.63,34.69678035470669,17479413.0
2013-09-20,17615434.49,32.70651554404145,913246.0
2013-09-21,95914.0,43.57234042553192,493.0
2013-09-22,59919.0,22.98375,232.0
2013-09-23,129252204.22,39.7037806873977,30821074.0
2013-09-24,253958122.49,69.00076595744682,396481859.0
2013-09-25,143204472.96,91.06818604651163,61248803.0
2013-09-26,121140940.51,112.8529761904762,19139230.0
2013-09-27,316581097.58,17.615136298421806,80565747.0
2013-09-28,5887328.0,14.210833333333333,770.0
2013-09-29,3093.0,56.05461538461539,489.0
2013-09-30,220173294.02,10173.69472408458,1843474358.0
2013-10-01,240672755.51,154.83197655618432,3903566.0
2013-10-02,45408183.1,29.528225806451612,7981196.0
2013-10-03,4274105.33,26.52885542168675,3771813.0
2013-10-04,688508434.74,30.45994056463596,2090654286.0
2013-10-05,58499.0,32.441842105263156,80.0
2013-10-06,460162.0,22.347142857142856,1191.0
2013-10-07,17381276.93,41.80074484944532,10204624.0
2013-10-08,10223478.780000001,30.3016081871345,16703956.0
2013-10-09,113670776.33,34.64581081081081,453331590.0
2013-10-10,34518292.0,237.3447695390782,50520796.0
2013-10-11,367170950.75,117.97782258064517,238049116.0
2013-10-12,508275.23,14.878813559322035,259.0
2013-10-13,1003906.0,41.911500000000004,1897.0
2013-10-14,103080648.78,50.71424870466321,14031808.0
2013-10-15,68493911.81,48.70872625698324,401689780.0
2013-10-16,33981111.57,44.96290550070522,244691073.0
2013-10-17,95873012.29,192.1907843137255,154939538.0
2013-10-18,111640315.63,44.32279389312977,35732956.0
2013-10-19,95329.0,109.45486486486486,316.0
2013-10-20,1839586.0,21.615,3125.0
2013-10-21,514905913.44,5883.675982028241,1793696884.0
2013-10-23,46324376.12,31.41100694444445,108513187.0
2013-10-24,10725258.0,71.2390463576159,6719711.0
2013-10-25,102743701.64,141.1614850530376,101041433.0
2013-10-26,1793618.0,20.00655172413793,15168.0
2013-10-27,58026267.0,14.581578947368422,803984.0
2013-10-28,93496242.41,143.59738025415444,451704106.0
2013-10-29,525779733.55,3880.8255320813773,40393156.0
2013-10-30,164365690.51,236.9652575315841,163152414.0
2013-10-31,127634514.10000001,28.859077809798272,4298022568.0
2013-11-02,259876.11,29.9424,469.0
2013-11-03,47390.0,26.34595238095238,2.0
2013-11-04,68283584.13,34.64052267002519,12497643.0
2013-11-05,53433173.26,51.326247191011234,328258271.0
2013-11-06,32484851.61,66.71541095890412,39102828.0
2013-11-07,118446103.76,34.512564612326045,2204804.0
2013-11-08,42939301.76,30.668170246618935,9022207.0
2013-11-09,841384.23,19.7669696969697,2575.0
2013-11-13,155050246.63,1839.440853293413,64452349.0
2013-11-14,22117602.62,284.2087454938716,28057255.0
2013-11-15,909143895.55,42.313188108662224,296508923.0
2013-11-16,294353.0,23.142568807339448,15805.0
2013-11-17,123611.61,25.007093023255816,116.0
2013-11-18,80463278.47,35.282366159947124,16161219.0
2013-11-19,133877883.79,12359.555762114536,110667082.0
2013-11-20,79015845.8,36.002242524916944,7223163.0
2013-11-22,32584815.259999998,63.451548117154815,1942482.0
2013-11-23,218392.0,7.3916216216216215,835.0
2013-11-24,22679.0,22.24913043478261,77.0
2013-11-25,79602814.07,233.2659505988024,10903742.0
2013-11-26,240232970.31,50.442331002331,24986300.0
2013-11-28,281793.0,40.30809523809524,227505.0
2013-11-29,9302725.68,25.038076416337287,260083.0
2013-11-30,682190.21,31.813701298701297,2021.0
2013-12-01,3356762.43,25.312782608695656,4488.0
2013-12-02,43145274.63,1040.3196072931278,18628723.0
2013-12-03,40495010.82,455.5366104702751,2283046.0
2013-12-04,26791209.3,29.74420600858369,3052071.0
